result_id,student_id,school_id,subject_id,window_id,window_sort,school_year,scaled_score,percentile_rank,benchmark_category,is_proficient,is_at_risk
R0000273,STU00046,S001,SUBJ_R,W3,3,2024-2025,708.0,62,At/Above Benchmark,True,False
R0000274,STU00046,S001,SUBJ_M,W1,1,2024-2025,374.0,25,On Watch,False,False
R0000275,STU00046,S001,SUBJ_M,W2,2,2024-2025,435.4,49,At/Above Benchmark,True,False
R0000276,STU00046,S001,SUBJ_M,W3,3,2024-2025,528.5,56,At/Above Benchmark,True,False
R0000277,STU00047,S001,SUBJ_R,W1,1,2024-2025,444.5,31,On Watch,False,False
R0000278,STU00047,S001,SUBJ_R,W2,2,2024-2025,430.2,27,On Watch,False,False
R0000279,STU00047,S001,SUBJ_R,W3,3,2024-2025,403.7,29,On Watch,False,False
R0000280,STU00047,S001,SUBJ_M,W1,1,2024-2025,455.9,34,On Watch,False,False
R0000281,STU00047,S001,SUBJ_M,W2,2,2024-2025,529.7,50,At/Above Benchmark,True,False
R0000282,STU00047,S001,SUBJ_M,W3,3,2024-2025,532.6,47,At/Above Benchmark,True,False
R0000283,STU00048,S001,SUBJ_R,W1,1,2024-2025,497.5,68,At/Above Benchmark,True,False
R0000284,STU00048,S001,SUBJ_R,W2,2,2024-2025,524.0,67,At/Above Benchmark,True,False
R0000285,STU00048,S001,SUBJ_R,W3,3,2024-2025,543.6,71,At/Above Benchmark,True,False
R0000286,STU00048,S001,SUBJ_M,W1,1,2024-2025,361.0,45,At/Above Benchmark,True,False
R0000287,STU00048,S001,SUBJ_M,W2,2,2024-2025,419.2,60,At/Above Benchmark,True,False
R0000288,STU00048,S001,SUBJ_M,W3,3,2024-2025,458.0,64,At/Above Benchmark,True,False
R0000289,STU00049,S001,SUBJ_R,W1,1,2024-2025,631.6,27,On Watch,False,False
R0000290,STU00049,S001,SUBJ_R,W2,2,2024-2025,649.6,35,On Watch,False,False
R0000291,STU00049,S001,SUBJ_R,W3,3,2024-2025,675.9,42,At/Above Benchmark,True,False
R0000292,STU00049,S001,SUBJ_M,W1,1,2024-2025,753.8,60,At/Above Benchmark,True,False
R0000293,STU00049,S001,SUBJ_M,W2,2,2024-2025,754.3,61,At/Above Benchmark,True,False
R0000294,STU00049,S001,SUBJ_M,W3,3,2024-2025,701.3,61,At/Above Benchmark,True,False
R0000295,STU00050,S001,SUBJ_R,W1,1,2024-2025,188.4,35,On Watch,False,False
R0000296,STU00050,S001,SUBJ_R,W2,2,2024-2025,276.9,54,At/Above Benchmark,True,False
R0000297,STU00050,S001,SUBJ_R,W3,3,2024-2025,355.7,56,At/Above Benchmark,True,False
R0000298,STU00050,S001,SUBJ_M,W1,1,2024-2025,455.4,80,At/Above Benchmark,True,False
R0000299,STU00050,S001,SUBJ_M,W2,2,2024-2025,417.4,76,At/Above Benchmark,True,False
R0000300,STU00050,S001,SUBJ_M,W3,3,2024-2025,364.2,67,At/Above Benchmark,True,False
R0000301,STU00051,S001,SUBJ_R,W1,1,2024-2025,779.7,76,At/Above Benchmark,True,False
R0000302,STU00051,S001,SUBJ_R,W2,2,2024-2025,861.2,76,At/Above Benchmark,True,False
R0000303,STU00051,S001,SUBJ_R,W3,3,2024-2025,888.1,77,At/Above Benchmark,True,False
R0000304,STU00051,S001,SUBJ_M,W1,1,2024-2025,615.0,44,At/Above Benchmark,True,False
R0000305,STU00051,S001,SUBJ_M,W2,2,2024-2025,705.2,73,At/Above Benchmark,True,False
R0000306,STU00051,S001,SUBJ_M,W3,3,2024-2025,767.5,74,At/Above Benchmark,True,False
R0000307,STU00052,S001,SUBJ_R,W1,1,2024-2025,267.2,34,On Watch,False,False
R0000308,STU00052,S001,SUBJ_R,W2,2,2024-2025,390.5,48,At/Above Benchmark,True,False
R0000309,STU00052,S001,SUBJ_R,W3,3,2024-2025,416.7,59,At/Above Benchmark,True,False
R0000310,STU00052,S001,SUBJ_M,W1,1,2024-2025,455.5,62,At/Above Benchmark,True,False
R0000311,STU00052,S001,SUBJ_M,W2,2,2024-2025,543.4,77,At/Above Benchmark,True,False
R0000312,STU00052,S001,SUBJ_M,W3,3,2024-2025,533.7,73,At/Above Benchmark,True,False
R0000313,STU00053,S001,SUBJ_R,W1,1,2024-2025,366.4,51,At/Above Benchmark,True,False
R0000314,STU00053,S001,SUBJ_R,W2,2,2024-2025,353.3,56,At/Above Benchmark,True,False
R0000315,STU00053,S001,SUBJ_R,W3,3,2024-2025,334.0,47,At/Above Benchmark,True,False
R0000316,STU00053,S001,SUBJ_M,W1,1,2024-2025,136.8,24,Intervention,False,True
R0000317,STU00053,S001,SUBJ_M,W2,2,2024-2025,212.5,32,On Watch,False,False
R0000318,STU00053,S001,SUBJ_M,W3,3,2024-2025,206.9,33,On Watch,False,False
R0000319,STU00054,S001,SUBJ_R,W1,1,2024-2025,454.0,44,At/Above Benchmark,True,False
R0000320,STU00054,S001,SUBJ_R,W2,2,2024-2025,431.3,48,At/Above Benchmark,True,False
R0000321,STU00054,S001,SUBJ_R,W3,3,2024-2025,386.7,33,On Watch,False,False
R0000322,STU00054,S001,SUBJ_M,W1,1,2024-2025,364.9,38,On Watch,False,False
R0000323,STU00054,S001,SUBJ_M,W2,2,2024-2025,346.9,35,On Watch,False,False
R0000324,STU00054,S001,SUBJ_M,W3,3,2024-2025,388.4,46,At/Above Benchmark,True,False
R0000325,STU00055,S001,SUBJ_R,W1,1,2024-2025,404.0,54,At/Above Benchmark,True,False
R0000326,STU00055,S001,SUBJ_R,W2,2,2024-2025,371.8,58,At/Above Benchmark,True,False
R0000327,STU00055,S001,SUBJ_R,W3,3,2024-2025,342.7,41,At/Above Benchmark,True,False
R0000328,STU00055,S001,SUBJ_M,W1,1,2024-2025,398.3,63,At/Above Benchmark,True,False
R0000329,STU00055,S001,SUBJ_M,W2,2,2024-2025,473.4,74,At/Above Benchmark,True,False
R0000330,STU00055,S001,SUBJ_M,W3,3,2024-2025,495.3,71,At/Above Benchmark,True,False
R0000331,STU00056,S001,SUBJ_R,W1,1,2024-2025,383.7,10,Intervention,False,True
R0000332,STU00056,S001,SUBJ_R,W2,2,2024-2025,397.4,16,Intervention,False,True
R0000333,STU00056,S001,SUBJ_R,W3,3,2024-2025,334.7,12,Intervention,False,True
R0000334,STU00056,S001,SUBJ_M,W1,1,2024-2025,771.6,71,At/Above Benchmark,True,False
R0000335,STU00056,S001,SUBJ_M,W2,2,2024-2025,777.3,70,At/Above Benchmark,True,False
R0000336,STU00056,S001,SUBJ_M,W3,3,2024-2025,805.7,66,At/Above Benchmark,True,False
R0000337,STU00057,S001,SUBJ_R,W1,1,2024-2025,180.7,16,Intervention,False,True
R0000338,STU00057,S001,SUBJ_R,W2,2,2024-2025,184.1,23,Intervention,False,True
R0000339,STU00057,S001,SUBJ_R,W3,3,2024-2025,188.7,25,On Watch,False,False
R0000340,STU00057,S001,SUBJ_M,W1,1,2024-2025,369.9,50,At/Above Benchmark,True,False
R0000341,STU00057,S001,SUBJ_M,W2,2,2024-2025,353.3,58,At/Above Benchmark,True,False
R0000342,STU00057,S001,SUBJ_M,W3,3,2024-2025,375.7,57,At/Above Benchmark,True,False
R0000343,STU00058,S001,SUBJ_R,W1,1,2024-2025,422.4,71,At/Above Benchmark,True,False
R0000344,STU00058,S001,SUBJ_R,W2,2,2024-2025,403.1,61,At/Above Benchmark,True,False
R0000345,STU00058,S001,SUBJ_R,W3,3,2024-2025,512.0,84,At/Above Benchmark,True,False
R0000346,STU00058,S001,SUBJ_M,W1,1,2024-2025,239.4,48,At/Above Benchmark,True,False
R0000347,STU00058,S001,SUBJ_M,W2,2,2024-2025,302.5,42,At/Above Benchmark,True,False
R0000348,STU00058,S001,SUBJ_M,W3,3,2024-2025,359.7,62,At/Above Benchmark,True,False
R0000349,STU00059,S001,SUBJ_R,W1,1,2024-2025,647.1,53,At/Above Benchmark,True,False
R0000350,STU00059,S001,SUBJ_R,W2,2,2024-2025,722.9,60,At/Above Benchmark,True,False
R0000351,STU00059,S001,SUBJ_R,W3,3,2024-2025,806.2,58,At/Above Benchmark,True,False
R0000352,STU00059,S001,SUBJ_M,W1,1,2024-2025,853.3,85,At/Above Benchmark,True,False
R0000353,STU00059,S001,SUBJ_M,W2,2,2024-2025,887.5,98,At/Above Benchmark,True,False
R0000354,STU00059,S001,SUBJ_M,W3,3,2024-2025,932.4,93,At/Above Benchmark,True,False
R0000355,STU00060,S001,SUBJ_R,W1,1,2024-2025,503.8,10,Intervention,False,True
R0000356,STU00060,S001,SUBJ_R,W2,2,2024-2025,505.6,14,Intervention,False,True
R0000357,STU00060,S001,SUBJ_R,W3,3,2024-2025,562.4,25,On Watch,False,False
R0000358,STU00060,S001,SUBJ_M,W1,1,2024-2025,816.9,56,At/Above Benchmark,True,False
R0000359,STU00060,S001,SUBJ_M,W2,2,2024-2025,766.7,60,At/Above Benchmark,True,False
R0000360,STU00060,S001,SUBJ_M,W3,3,2024-2025,768.9,61,At/Above Benchmark,True,False
R0000361,STU00061,S001,SUBJ_R,W1,1,2024-2025,424.2,59,At/Above Benchmark,True,False
R0000362,STU00061,S001,SUBJ_R,W2,2,2024-2025,395.9,54,At/Above Benchmark,True,False
R0000363,STU00061,S001,SUBJ_R,W3,3,2024-2025,479.6,69,At/Above Benchmark,True,False
R0000364,STU00061,S001,SUBJ_M,W1,1,2024-2025,239.2,42,At/Above Benchmark,True,False
R0000365,STU00061,S001,SUBJ_M,W2,2,2024-2025,210.2,42,At/Above Benchmark,True,False
R0000366,STU00061,S001,SUBJ_M,W3,3,2024-2025,172.0,36,On Watch,False,False
R0000367,STU00062,S001,SUBJ_R,W1,1,2024-2025,457.1,67,At/Above Benchmark,True,False
R0000368,STU00062,S001,SUBJ_R,W2,2,2024-2025,486.0,70,At/Above Benchmark,True,False
R0000369,STU00062,S001,SUBJ_R,W3,3,2024-2025,482.9,63,At/Above Benchmark,True,False
R0000370,STU00062,S001,SUBJ_M,W1,1,2024-2025,268.9,53,At/Above Benchmark,True,False
R0000371,STU00062,S001,SUBJ_M,W2,2,2024-2025,320.2,46,At/Above Benchmark,True,False
R0000372,STU00062,S001,SUBJ_M,W3,3,2024-2025,335.0,59,At/Above Benchmark,True,False
R0000373,STU00063,S001,SUBJ_R,W1,1,2024-2025,852.3,54,At/Above Benchmark,True,False
R0000374,STU00063,S001,SUBJ_R,W2,2,2024-2025,875.1,59,At/Above Benchmark,True,False
R0000375,STU00063,S001,SUBJ_R,W3,3,2024-2025,909.0,72,At/Above Benchmark,True,False
R0000376,STU00063,S001,SUBJ_M,W1,1,2024-2025,662.9,41,At/Above Benchmark,True,False
R0000377,STU00063,S001,SUBJ_M,W2,2,2024-2025,717.3,59,At/Above Benchmark,True,False
R0000378,STU00063,S001,SUBJ_M,W3,3,2024-2025,749.5,58,At/Above Benchmark,True,False
R0000379,STU00064,S001,SUBJ_R,W1,1,2024-2025,431.9,20,Intervention,False,True
R0000380,STU00064,S001,SUBJ_R,W2,2,2024-2025,524.7,27,On Watch,False,False
R0000381,STU00064,S001,SUBJ_R,W3,3,2024-2025,533.0,31,On Watch,False,False
R0000382,STU00064,S001,SUBJ_M,W1,1,2024-2025,616.8,54,At/Above Benchmark,True,False
R0000383,STU00064,S001,SUBJ_M,W2,2,2024-2025,542.8,40,At/Above Benchmark,True,False
R0000384,STU00064,S001,SUBJ_M,W3,3,2024-2025,564.4,36,On Watch,False,False
R0000385,STU00065,S001,SUBJ_R,W1,1,2024-2025,414.0,57,At/Above Benchmark,True,False
R0000386,STU00065,S001,SUBJ_R,W2,2,2024-2025,457.2,77,At/Above Benchmark,True,False
R0000387,STU00065,S001,SUBJ_R,W3,3,2024-2025,519.2,78,At/Above Benchmark,True,False
R0000388,STU00065,S001,SUBJ_M,W1,1,2024-2025,202.3,50,At/Above Benchmark,True,False
R0000389,STU00065,S001,SUBJ_M,W2,2,2024-2025,216.7,46,At/Above Benchmark,True,False
R0000390,STU00065,S001,SUBJ_M,W3,3,2024-2025,308.2,59,At/Above Benchmark,True,False
R0000391,STU00066,S001,SUBJ_R,W1,1,2024-2025,371.3,26,On Watch,False,False
R0000392,STU00066,S001,SUBJ_R,W2,2,2024-2025,412.4,31,On Watch,False,False
R0000393,STU00066,S001,SUBJ_R,W3,3,2024-2025,528.7,45,At/Above Benchmark,True,False
R0000394,STU00066,S001,SUBJ_M,W1,1,2024-2025,729.3,85,At/Above Benchmark,True,False
R0000395,STU00066,S001,SUBJ_M,W2,2,2024-2025,677.6,75,At/Above Benchmark,True,False
R0000396,STU00066,S001,SUBJ_M,W3,3,2024-2025,574.6,49,At/Above Benchmark,True,False
R0000397,STU00067,S001,SUBJ_R,W1,1,2024-2025,825.5,75,At/Above Benchmark,True,False
R0000398,STU00067,S001,SUBJ_R,W2,2,2024-2025,882.9,88,At/Above Benchmark,True,False
R0000399,STU00067,S001,SUBJ_R,W3,3,2024-2025,996.3,97,At/Above Benchmark,True,False
R0000400,STU00067,S001,SUBJ_M,W1,1,2024-2025,502.3,39,On Watch,False,False
R0000401,STU00067,S001,SUBJ_M,W2,2,2024-2025,530.9,35,On Watch,False,False
R0000402,STU00067,S001,SUBJ_M,W3,3,2024-2025,564.3,37,On Watch,False,False
R0000403,STU00068,S001,SUBJ_R,W1,1,2024-2025,654.0,62,At/Above Benchmark,True,False
R0000404,STU00068,S001,SUBJ_R,W2,2,2024-2025,720.8,74,At/Above Benchmark,True,False
R0000405,STU00068,S001,SUBJ_R,W3,3,2024-2025,755.9,78,At/Above Benchmark,True,False
R0000406,STU00068,S001,SUBJ_M,W1,1,2024-2025,445.7,41,At/Above Benchmark,True,False
R0000407,STU00068,S001,SUBJ_M,W2,2,2024-2025,457.7,45,At/Above Benchmark,True,False
R0000408,STU00068,S001,SUBJ_M,W3,3,2024-2025,527.7,45,At/Above Benchmark,True,False
R0000409,STU00069,S001,SUBJ_R,W1,1,2024-2025,565.6,80,At/Above Benchmark,True,False
R0000410,STU00069,S001,SUBJ_R,W2,2,2024-2025,663.4,89,At/Above Benchmark,True,False
R0000411,STU00069,S001,SUBJ_R,W3,3,2024-2025,749.5,99,At/Above Benchmark,True,False
R0000412,STU00069,S001,SUBJ_M,W1,1,2024-2025,184.8,29,On Watch,False,False
R0000413,STU00069,S001,SUBJ_M,W2,2,2024-2025,157.3,26,On Watch,False,False
R0000414,STU00069,S001,SUBJ_M,W3,3,2024-2025,105.1,16,Intervention,False,True
R0000415,STU00070,S001,SUBJ_R,W1,1,2024-2025,425.2,70,At/Above Benchmark,True,False
R0000416,STU00070,S001,SUBJ_R,W2,2,2024-2025,402.8,74,At/Above Benchmark,True,False
R0000417,STU00070,S001,SUBJ_R,W3,3,2024-2025,393.2,75,At/Above Benchmark,True,False
R0000418,STU00070,S001,SUBJ_M,W1,1,2024-2025,251.3,52,At/Above Benchmark,True,False
R0000419,STU00070,S001,SUBJ_M,W2,2,2024-2025,298.2,60,At/Above Benchmark,True,False
R0000420,STU00070,S001,SUBJ_M,W3,3,2024-2025,342.5,65,At/Above Benchmark,True,False
R0000421,STU00071,S001,SUBJ_R,W1,1,2024-2025,675.1,72,At/Above Benchmark,True,False
R0000422,STU00071,S001,SUBJ_R,W2,2,2024-2025,767.6,80,At/Above Benchmark,True,False
R0000423,STU00071,S001,SUBJ_R,W3,3,2024-2025,870.5,94,At/Above Benchmark,True,False
R0000424,STU00071,S001,SUBJ_M,W1,1,2024-2025,404.6,39,On Watch,False,False
R0000425,STU00071,S001,SUBJ_M,W2,2,2024-2025,454.6,44,At/Above Benchmark,True,False
R0000426,STU00071,S001,SUBJ_M,W3,3,2024-2025,530.9,54,At/Above Benchmark,True,False
R0000427,STU00072,S001,SUBJ_R,W1,1,2024-2025,788.7,66,At/Above Benchmark,True,False
R0000428,STU00072,S001,SUBJ_R,W2,2,2024-2025,871.5,72,At/Above Benchmark,True,False
R0000429,STU00072,S001,SUBJ_R,W3,3,2024-2025,933.2,81,At/Above Benchmark,True,False
R0000430,STU00072,S001,SUBJ_M,W1,1,2024-2025,680.2,59,At/Above Benchmark,True,False
R0000431,STU00072,S001,SUBJ_M,W2,2,2024-2025,778.9,78,At/Above Benchmark,True,False
R0000432,STU00072,S001,SUBJ_M,W3,3,2024-2025,835.9,90,At/Above Benchmark,True,False
R0000433,STU00073,S001,SUBJ_R,W1,1,2024-2025,781.1,76,At/Above Benchmark,True,False
R0000434,STU00073,S001,SUBJ_R,W2,2,2024-2025,767.4,58,At/Above Benchmark,True,False
R0000435,STU00073,S001,SUBJ_R,W3,3,2024-2025,788.3,74,At/Above Benchmark,True,False
R0000436,STU00073,S001,SUBJ_M,W1,1,2024-2025,775.9,70,At/Above Benchmark,True,False
R0000437,STU00073,S001,SUBJ_M,W2,2,2024-2025,778.8,74,At/Above Benchmark,True,False
R0000438,STU00073,S001,SUBJ_M,W3,3,2024-2025,879.8,86,At/Above Benchmark,True,False
R0000439,STU00074,S001,SUBJ_R,W1,1,2024-2025,510.7,71,At/Above Benchmark,True,False
R0000440,STU00074,S001,SUBJ_R,W2,2,2024-2025,510.1,71,At/Above Benchmark,True,False
R0000441,STU00074,S001,SUBJ_R,W3,3,2024-2025,590.2,83,At/Above Benchmark,True,False
R0000442,STU00074,S001,SUBJ_M,W1,1,2024-2025,395.7,62,At/Above Benchmark,True,False
R0000443,STU00074,S001,SUBJ_M,W2,2,2024-2025,423.0,69,At/Above Benchmark,True,False
R0000444,STU00074,S001,SUBJ_M,W3,3,2024-2025,377.5,51,At/Above Benchmark,True,False
R0000445,STU00075,S001,SUBJ_R,W1,1,2024-2025,561.1,36,On Watch,False,False
R0000446,STU00075,S001,SUBJ_R,W2,2,2024-2025,586.5,36,On Watch,False,False
R0000447,STU00075,S001,SUBJ_R,W3,3,2024-2025,652.9,44,At/Above Benchmark,True,False
R0000448,STU00075,S001,SUBJ_M,W1,1,2024-2025,805.7,74,At/Above Benchmark,True,False
R0000449,STU00075,S001,SUBJ_M,W2,2,2024-2025,823.8,78,At/Above Benchmark,True,False
R0000450,STU00075,S001,SUBJ_M,W3,3,2024-2025,875.0,84,At/Above Benchmark,True,False
R0000451,STU00076,S001,SUBJ_R,W1,1,2024-2025,514.3,95,At/Above Benchmark,True,False
R0000452,STU00076,S001,SUBJ_R,W2,2,2024-2025,507.1,83,At/Above Benchmark,True,False
R0000453,STU00076,S001,SUBJ_R,W3,3,2024-2025,493.0,66,At/Above Benchmark,True,False
R0000454,STU00076,S001,SUBJ_M,W1,1,2024-2025,86.3,23,Intervention,False,True
R0000455,STU00076,S001,SUBJ_M,W2,2,2024-2025,210.9,47,At/Above Benchmark,True,False
R0000456,STU00076,S001,SUBJ_M,W3,3,2024-2025,256.4,50,At/Above Benchmark,True,False
R0000457,STU00077,S001,SUBJ_R,W1,1,2024-2025,615.7,42,At/Above Benchmark,True,False
R0000458,STU00077,S001,SUBJ_R,W2,2,2024-2025,692.0,60,At/Above Benchmark,True,False
R0000459,STU00077,S001,SUBJ_R,W3,3,2024-2025,678.0,49,At/Above Benchmark,True,False
R0000460,STU00077,S001,SUBJ_M,W1,1,2024-2025,275.9,7,Urgent Intervention,False,True
R0000461,STU00077,S001,SUBJ_M,W2,2,2024-2025,403.4,17,Intervention,False,True
R0000462,STU00077,S001,SUBJ_M,W3,3,2024-2025,416.0,28,On Watch,False,False
R0000463,STU00078,S001,SUBJ_R,W1,1,2024-2025,643.3,40,At/Above Benchmark,True,False
R0000464,STU00078,S001,SUBJ_R,W2,2,2024-2025,718.2,50,At/Above Benchmark,True,False
R0000465,STU00078,S001,SUBJ_R,W3,3,2024-2025,743.7,46,At/Above Benchmark,True,False
R0000466,STU00078,S001,SUBJ_M,W1,1,2024-2025,665.8,51,At/Above Benchmark,True,False
R0000467,STU00078,S001,SUBJ_M,W2,2,2024-2025,763.7,56,At/Above Benchmark,True,False
R0000468,STU00078,S001,SUBJ_M,W3,3,2024-2025,870.5,69,At/Above Benchmark,True,False
R0000469,STU00079,S001,SUBJ_R,W1,1,2024-2025,582.5,36,On Watch,False,False
R0000470,STU00079,S001,SUBJ_R,W2,2,2024-2025,590.8,36,On Watch,False,False
R0000471,STU00079,S001,SUBJ_R,W3,3,2024-2025,620.5,44,At/Above Benchmark,True,False
R0000472,STU00079,S001,SUBJ_M,W1,1,2024-2025,599.2,49,At/Above Benchmark,True,False
R0000473,STU00079,S001,SUBJ_M,W2,2,2024-2025,643.5,54,At/Above Benchmark,True,False
R0000474,STU00079,S001,SUBJ_M,W3,3,2024-2025,670.5,54,At/Above Benchmark,True,False
R0000475,STU00080,S001,SUBJ_R,W1,1,2024-2025,773.7,58,At/Above Benchmark,True,False
R0000476,STU00080,S001,SUBJ_R,W2,2,2024-2025,795.8,60,At/Above Benchmark,True,False
R0000477,STU00080,S001,SUBJ_R,W3,3,2024-2025,890.2,80,At/Above Benchmark,True,False
R0000478,STU00080,S001,SUBJ_M,W1,1,2024-2025,721.5,54,At/Above Benchmark,True,False
R0000479,STU00080,S001,SUBJ_M,W2,2,2024-2025,666.8,45,At/Above Benchmark,True,False
R0000480,STU00080,S001,SUBJ_M,W3,3,2024-2025,604.4,22,Intervention,False,True
R0000481,STU00081,S001,SUBJ_R,W1,1,2024-2025,429.0,58,At/Above Benchmark,True,False
R0000482,STU00081,S001,SUBJ_R,W2,2,2024-2025,490.4,77,At/Above Benchmark,True,False
R0000483,STU00081,S001,SUBJ_R,W3,3,2024-2025,570.2,93,At/Above Benchmark,True,False
R0000484,STU00081,S001,SUBJ_M,W1,1,2024-2025,297.6,51,At/Above Benchmark,True,False
R0000485,STU00081,S001,SUBJ_M,W2,2,2024-2025,305.0,60,At/Above Benchmark,True,False
R0000486,STU00081,S001,SUBJ_M,W3,3,2024-2025,382.9,69,At/Above Benchmark,True,False
R0000487,STU00082,S001,SUBJ_R,W1,1,2024-2025,97.1,28,On Watch,False,False
R0000488,STU00082,S001,SUBJ_R,W2,2,2024-2025,160.3,35,On Watch,False,False
R0000489,STU00082,S001,SUBJ_R,W3,3,2024-2025,235.9,46,At/Above Benchmark,True,False
R0000490,STU00082,S001,SUBJ_M,W1,1,2024-2025,297.1,66,At/Above Benchmark,True,False
R0000491,STU00082,S001,SUBJ_M,W2,2,2024-2025,294.5,56,At/Above Benchmark,True,False
R0000492,STU00082,S001,SUBJ_M,W3,3,2024-2025,299.2,56,At/Above Benchmark,True,False
R0000493,STU00083,S001,SUBJ_R,W1,1,2024-2025,289.3,37,On Watch,False,False
R0000494,STU00083,S001,SUBJ_R,W2,2,2024-2025,288.8,40,At/Above Benchmark,True,False
R0000495,STU00083,S001,SUBJ_R,W3,3,2024-2025,259.9,34,On Watch,False,False
R0000496,STU00083,S001,SUBJ_M,W1,1,2024-2025,258.7,42,At/Above Benchmark,True,False
R0000497,STU00083,S001,SUBJ_M,W2,2,2024-2025,290.7,38,On Watch,False,False
R0000498,STU00083,S001,SUBJ_M,W3,3,2024-2025,377.3,61,At/Above Benchmark,True,False
R0000499,STU00084,S001,SUBJ_R,W1,1,2024-2025,437.8,24,Intervention,False,True
R0000500,STU00084,S001,SUBJ_R,W2,2,2024-2025,443.8,13,Intervention,False,True
R0000501,STU00084,S001,SUBJ_R,W3,3,2024-2025,428.3,23,Intervention,False,True
R0000502,STU00084,S001,SUBJ_M,W1,1,2024-2025,782.9,73,At/Above Benchmark,True,False
R0000503,STU00084,S001,SUBJ_M,W2,2,2024-2025,790.5,87,At/Above Benchmark,True,False
R0000504,STU00084,S001,SUBJ_M,W3,3,2024-2025,800.5,78,At/Above Benchmark,True,False
R0000505,STU00085,S001,SUBJ_R,W1,1,2024-2025,239.9,30,On Watch,False,False
R0000506,STU00085,S001,SUBJ_R,W2,2,2024-2025,269.8,39,On Watch,False,False
R0000507,STU00085,S001,SUBJ_R,W3,3,2024-2025,351.5,49,At/Above Benchmark,True,False
R0000508,STU00085,S001,SUBJ_M,W1,1,2024-2025,336.0,57,At/Above Benchmark,True,False
R0000509,STU00085,S001,SUBJ_M,W2,2,2024-2025,382.4,56,At/Above Benchmark,True,False
R0000510,STU00085,S001,SUBJ_M,W3,3,2024-2025,488.9,75,At/Above Benchmark,True,False
R0000511,STU00086,S001,SUBJ_R,W1,1,2024-2025,334.1,41,At/Above Benchmark,True,False
R0000512,STU00086,S001,SUBJ_R,W2,2,2024-2025,286.9,34,On Watch,False,False
R0000513,STU00086,S001,SUBJ_R,W3,3,2024-2025,296.9,38,On Watch,False,False
R0000514,STU00086,S001,SUBJ_M,W1,1,2024-2025,486.0,77,At/Above Benchmark,True,False
R0000515,STU00086,S001,SUBJ_M,W2,2,2024-2025,432.9,65,At/Above Benchmark,True,False
R0000516,STU00086,S001,SUBJ_M,W3,3,2024-2025,441.3,65,At/Above Benchmark,True,False
R0000517,STU00087,S001,SUBJ_R,W1,1,2024-2025,592.9,23,Intervention,False,True
R0000518,STU00087,S001,SUBJ_R,W2,2,2024-2025,636.2,36,On Watch,False,False
R0000519,STU00087,S001,SUBJ_R,W3,3,2024-2025,674.0,26,On Watch,False,False
R0000520,STU00087,S001,SUBJ_M,W1,1,2024-2025,1106.3,99,At/Above Benchmark,True,False
R0000521,STU00087,S001,SUBJ_M,W2,2,2024-2025,1146.8,99,At/Above Benchmark,True,False
R0000522,STU00087,S001,SUBJ_M,W3,3,2024-2025,1186.9,99,At/Above Benchmark,True,False
R0000523,STU00088,S001,SUBJ_R,W1,1,2024-2025,391.9,49,At/Above Benchmark,True,False
R0000524,STU00088,S001,SUBJ_R,W2,2,2024-2025,451.4,67,At/Above Benchmark,True,False
R0000525,STU00088,S001,SUBJ_R,W3,3,2024-2025,527.6,62,At/Above Benchmark,True,False
R0000526,STU00088,S001,SUBJ_M,W1,1,2024-2025,255.7,33,On Watch,False,False
R0000527,STU00088,S001,SUBJ_M,W2,2,2024-2025,293.9,41,At/Above Benchmark,True,False
R0000528,STU00088,S001,SUBJ_M,W3,3,2024-2025,343.5,55,At/Above Benchmark,True,False
R0000529,STU00089,S001,SUBJ_R,W1,1,2024-2025,806.3,60,At/Above Benchmark,True,False
R0000530,STU00089,S001,SUBJ_R,W2,2,2024-2025,824.7,49,At/Above Benchmark,True,False
R0000531,STU00089,S001,SUBJ_R,W3,3,2024-2025,864.5,69,At/Above Benchmark,True,False
R0000532,STU00089,S001,SUBJ_M,W1,1,2024-2025,719.4,48,At/Above Benchmark,True,False
R0000533,STU00089,S001,SUBJ_M,W2,2,2024-2025,737.6,59,At/Above Benchmark,True,False
R0000534,STU00089,S001,SUBJ_M,W3,3,2024-2025,806.1,58,At/Above Benchmark,True,False
R0000535,STU00090,S001,SUBJ_R,W1,1,2024-2025,576.7,69,At/Above Benchmark,True,False
R0000536,STU00090,S001,SUBJ_R,W2,2,2024-2025,638.2,76,At/Above Benchmark,True,False
R0000537,STU00090,S001,SUBJ_R,W3,3,2024-2025,684.9,82,At/Above Benchmark,True,False
R0000538,STU00090,S001,SUBJ_M,W1,1,2024-2025,149.7,12,Intervention,False,True
R0000539,STU00090,S001,SUBJ_M,W2,2,2024-2025,280.0,33,On Watch,False,False
R0000540,STU00090,S001,SUBJ_M,W3,3,2024-2025,248.7,29,On Watch,False,False
R0000541,STU00091,S001,SUBJ_R,W1,1,2024-2025,728.6,85,At/Above Benchmark,True,False
R0000542,STU00091,S001,SUBJ_R,W2,2,2024-2025,768.3,87,At/Above Benchmark,True,False
R0000543,STU00091,S001,SUBJ_R,W3,3,2024-2025,805.1,84,At/Above Benchmark,True,False
R0000544,STU00091,S001,SUBJ_M,W1,1,2024-2025,324.2,35,On Watch,False,False
R0000545,STU00091,S001,SUBJ_M,W2,2,2024-2025,355.9,43,At/Above Benchmark,True,False
R0000546,STU00091,S001,SUBJ_M,W3,3,2024-2025,384.3,51,At/Above Benchmark,True,False
